DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
CORDOBA,MONTERIA,1423,2024,05,3960101,10,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,4242901,0,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,1472301,3,0,0,0,0,0,0,0
CORDOBA,LOS CORDOBAS,1423,2024,05,1841201,33,54,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,05,2012701,9,0,0,0,0,0,0,0
CALDAS,LA DORADA,1423,2024,05,3861001,154,634,0,0,0,0,0,0
N. DE SANTANDER,TIBU,1423,2024,05,2853001,3,0,0,0,0,0,0,0
NARIÑO,PUPIALES,1423,2024,05,1841201,47,165,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,05,1464301,0,0,0,0,0,0,0,0
BOLIVAR,EL CARMEN DE BOLIVAR,1423,2024,05,2851101,251,2,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,3152101,10,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,1475201,2,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,2014101,589,3,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,2141004,173,3,0,0,0,0,0,0
ANTIOQUIA,LIBORINA,1423,2024,05,2471901,2,0,0,0,0,0,0,0
CASANARE,HATO COROZAL,1423,2024,05,1829902,0,3,0,0,0,0,0,0
CAUCA,TIMBIO,1423,2024,05,5251101,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,3452001,41,2,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,2843001,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,05,2152101,0,0,0,0,0,0,0,0
NARIÑO,POLICARPA,1423,2024,05,3861001,18,135,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,4466401,11,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,3829201,30,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,05,2012701,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,2522101,33,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,3619001,3,0,0,0,0,0,0,0
TOLIMA,ORTEGA,1423,2024,05,1471101,0,0,0,0,0,0,0,0
META,EL CASTILLO,1423,2024,05,1823001,1,9,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,2461002,3,0,0,0,0,0,0,0
CUNDINAMARCA,SAN FRANCISCO,1423,2024,05,1471101,8,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,05,5429001,275,0,0,0,0,0,0,0
CALDAS,VITERBO,1423,2024,05,1469001,2,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,4222101,3,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,2851101,127,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,05,1141001,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,05,2015001,26,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,1475201,56,0,0,0,0,0,0,0
ANTIOQUIA,TARSO,1423,2024,05,5421001,0,0,0,0,0,0,0,0
META,CASTILLA LA NUEVA,1423,2024,05,3861001,47,112,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,2014401,40,0,0,0,0,0,0,0
TOLIMA,HONDA,1423,2024,05,2331201,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,1477402,20,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,05,5422001,57,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,05,1478101,3,0,0,0,0,0,0,0
MAGDALENA,EL BANCO,1423,2024,05,1681001,1,0,0,0,0,0,0,0
CUNDINAMARCA,LA PEÑA,1423,2024,05,4492301,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,2013002,3,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,5842404,470,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,3931202,0,0,0,0,0,0,0,0
ARAUCA,FORTUL,1423,2024,05,2602001,3,0,0,0,0,0,0,0
PUTUMAYO,SAN MIGUEL,1423,2024,05,2853001,0,2,0,0,0,0,0,0
CUNDINAMARCA,EL PEÑON,1423,2024,05,4352001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,2475201,19,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,2602001,9,1,0,0,0,0,0,0
BOLIVAR,CICUCO,1423,2024,05,1829902,0,1,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,05,1561301,3,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,3522401,35,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,05,1749001,65,0,0,0,0,0,0,0
CORDOBA,CERETE,1423,2024,05,3131101,6,0,0,0,0,0,0,0
SANTANDER,PARAMO,1423,2024,05,1970001,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,2141002,22,1,0,0,0,0,0,0
TOLIMA,ANZOATEGUI,1423,2024,05,2821101,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,1423,2024,05,2014101,0,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,05,1691001,13,1,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,5429001,172,1,0,0,0,0,0,0
TOLIMA,HONDA,1423,2024,05,2472301,6,0,0,0,0,0,0,0
CAUCA,ALMAGUER,1423,2024,05,1852201,19,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,05,3292001,5,0,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,05,2862201,3,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,05,1477201,8,0,0,0,0,0,0,0
HUILA,HOBO,1423,2024,05,2032201,39,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,05,3151201,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,4475201,34,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,05,3311001,1,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2101101,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,05,1829902,75,17,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,05,1474101,1,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,4103002,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN ROQUE,1423,2024,05,5813001,0,1,0,0,0,0,0,0
SUCRE,SAMPUES,1423,2024,05,1649901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,1473201,0,0,0,0,0,0,0,0
BOYACA,MONGUI,1423,2024,05,3108401,5,0,0,0,0,0,0,0
SANTANDER,GUACA,1423,2024,05,3861001,29,4,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,1631101,9,0,0,0,0,0,0,0
SANTANDER,CURITI,1423,2024,05,2551101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,5161001,6,16,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,3932901,1909,373,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2016201,1,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,05,2170901,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA MESA,1423,2024,05,2475201,5,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,1649301,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,05,3161001,2,5,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,2465301,12,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,05,1711001,8,1,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,05,3325001,0,0,0,0,0,0,0,0
HUILA,YAGUARA,1423,2024,05,3105101,0,0,0,0,0,0,0,0
CUNDINAMARCA,LENGUAZAQUE,1423,2024,05,4331201,2,0,0,0,0,0,0,0
ANTIOQUIA,PEÐOL,1423,2024,05,3931101,1,0,0,0,0,0,0,0
QUINDIO,SALENTO,1423,2024,05,1620101,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2601001,20,0,0,0,0,0,0,0
BOYACA,EL ESPINO,1423,2024,05,1823001,0,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,05,2472301,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,05,1829902,0,5,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,2465201,12,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,2022001,5,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,05,4466401,8,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,05,1701001,50,6,0,0,0,0,0,0
CUNDINAMARCA,LA MESA,1423,2024,05,1472901,0,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,1461002,0,0,0,0,0,0,0,0
SUCRE,GUARANDA,1423,2024,05,3612001,3,0,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,05,4452001,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,1651301,0,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,1423,2024,05,4103001,0,0,0,0,0,0,0,0
TOLIMA,ALVARADO,1423,2024,05,2829201,0,8,0,0,0,0,0,0
CALDAS,PACORA,1423,2024,05,2012101,2,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,05,2551101,18,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,05,2551901,10,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,05,1941201,0,0,0,0,0,0,0,0
N. DE SANTANDER,LA ESPERANZA,1423,2024,05,4103001,5,0,0,0,0,0,0,0
CUNDINAMARCA,ANOLAIMA,1423,2024,05,3259301,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,05,3551101,3,0,0,0,0,0,0,0
HUILA,CAMPOALEGRE,1423,2024,05,1462003,0,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,05,1472301,9,0,0,0,0,0,0,0
NARIÑO,PUPIALES,1423,2024,05,2750001,2,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,1477201,28,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,05,2012701,8,0,0,0,0,0,0,0
SUCRE,MAJAGUAL,1423,2024,05,1829902,0,23,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,05,4452001,35,0,0,0,0,0,0,0
CORDOBA,TIERRALTA,1423,2024,05,2463201,5,0,0,0,0,0,0,0
ANTIOQUIA,JARDIN,1423,2024,05,2561201,0,0,0,0,0,0,0,0
ANTIOQUIA,MUTATA,1423,2024,05,2104001,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,3181201,0,0,0,0,0,0,0,0
TOLIMA,PURIFICACION,1423,2024,05,1823001,0,0,0,0,0,0,0,0
CAUCA,TOTORO,1423,2024,05,1970001,4,0,0,0,0,0,0,0
HUILA,ISNOS,1423,2024,05,2012301,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,1466301,87,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,3861001,211,639,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,05,2466301,0,0,0,0,0,0,0,0
META,RESTREPO,1423,2024,05,4492102,8,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,05,2851101,36,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,05,1649904,3,0,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,05,3522401,5,0,0,0,0,0,0,0
CAUCA,BUENOS AIRES,1423,2024,05,1829902,0,13,0,0,0,0,0,0
CUNDINAMARCA,UNE,1423,2024,05,1466401,3,0,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,05,3492301,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,2851201,11,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,5712001,0,0,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,05,5411201,13,0,0,0,0,0,0,0
NARIÑO,MALLAMA,1423,2024,05,3612001,1,0,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,05,4801001,1,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,4502101,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,3202303,1,1,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,05,2105101,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,3106202,9,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,2773010,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,05,1889001,5,1,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,1464501,4,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,2108901,1,0,0,0,0,0,0,0
META,LEJANIAS,1423,2024,05,1682001,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,2563001,12,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,1620101,158,7,0,0,0,0,0,0
NARIÑO,TUQUERRES,1423,2024,05,1949101,0,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,3360002,0,26,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,1423,2024,05,1791101,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,05,1471901,0,0,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,05,3561901,1,0,0,0,0,0,0,0
ANTIOQUIA,BETANIA,1423,2024,05,1829902,0,1,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,2012701,0,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,05,3108101,53,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,05,4492301,13,1,0,0,0,0,0,0
BOYACA,JENESANO,1423,2024,05,1970001,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,1477201,33,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,05,1682001,1,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,2559001,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,3143001,3,0,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,05,2465301,3,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,05,2014501,0,0,0,0,0,0,0,0
ANTIOQUIA,FREDONIA,1423,2024,05,1952401,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,1475101,73,0,0,0,0,0,0,0
CALDAS,MARQUETALIA,1423,2024,05,2471901,0,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,05,4103001,4,0,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,05,1477201,21,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,5012901,391,0,0,0,0,0,0,0
CUNDINAMARCA,ANAPOIMA,1423,2024,05,1949101,4,0,0,0,0,0,0,0
BOYACA,SOTAQUIRA,1423,2024,05,1682001,6,1,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,5812901,1,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,5429001,3,0,0,0,0,0,0,0
SUCRE,SAMPUES,1423,2024,05,2619001,2,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,05,5711001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,5081101,41,0,0,0,0,0,0,0
TOLIMA,CARMEN DE APICALA,1423,2024,05,3108401,1,0,0,0,0,0,0,0
ANTIOQUIA,GIRALDO,1423,2024,05,4475201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,3473101,11,0,0,0,0,0,0,0
META,BARRANCA DE UPIA,1423,2024,05,3562901,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,2900601,242,15,0,0,0,0,0,0
ANTIOQUIA,EL CARMEN DE VIBORAL,1423,2024,05,2741001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,05,1823001,2,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,1851301,1,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,3611001,27,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,4869901,1057,133,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,5411201,3,0,0,0,0,0,0,0
BOYACA,OICATA,1423,2024,05,1749001,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,1464201,13,0,0,0,0,0,0,0
CALDAS,ANSERMA,1423,2024,05,5411101,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,2591401,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,05,5861001,1,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,05,2471901,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,3311001,117,0,0,0,0,0,0,0
ANTIOQUIA,TAMESIS,1423,2024,05,1829902,0,4,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,05,1461002,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,05,1920001,9,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,05,1682001,3,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,05,5192101,0,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,2551301,9,0,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,1423,2024,05,1477301,5,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,1561301,37,0,0,0,0,0,0,0
MAGDALENA,EL BANCO,1423,2024,05,1949901,8,0,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,05,4411101,2,0,0,0,0,0,0,0
MAGDALENA,PLATO,1423,2024,05,2014102,3,0,0,0,0,0,0,0
CAUCA,CORINTO,1423,2024,05,2012101,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIPAQUE,1423,2024,05,1471901,1,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,2862201,2,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,2472301,10,0,0,0,0,0,0,0
ATLANTICO,POLONUEVO,1423,2024,05,3311001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,1476101,7,0,0,0,0,0,0,0
CHOCO,NUQUI,1423,2024,05,1823001,0,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,3383001,0,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,1852301,23,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,05,2466201,18,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,5081103,2,0,0,0,0,0,0,0
BOYACA,BELEN,1423,2024,05,5432201,2,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,05,1473201,13,0,0,0,0,0,0,0
HUILA,CAMPOALEGRE,1423,2024,05,1889001,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUADUAS,1423,2024,05,1477301,1,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,05,4492301,227,3,0,0,0,0,0,0
TOLIMA,COYAIMA,1423,2024,05,1970001,1,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,3201101,23,1,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,05,2591101,0,0,0,0,0,0,0,0
TOLIMA,PURIFICACION,1423,2024,05,2821101,3,1,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,2170901,16,0,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,1474201,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,GINEBRA,1423,2024,05,1970001,20,0,0,0,0,0,0,0
META,GRANADA,1423,2024,05,2750001,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,05,2104001,2,0,0,0,0,0,0,0
CESAR,SAN DIEGO,1423,2024,05,2472101,7,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,05,2463201,23,0,0,0,0,0,0,0
CAQUETA,EL PAUJIL,1423,2024,05,2104001,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUACARI,1423,2024,05,2862101,0,2,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,05,2750001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,05,1799001,0,0,0,0,0,0,0,0
HUILA,AIPE,1423,2024,05,3561901,0,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,5433003,0,0,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,05,5251101,2,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,4812901,1,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,4239201,899,10,0,0,0,0,0,0
BOYACA,GACHANTIVA,1423,2024,05,2012101,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3161002,11,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,2551301,3,4,0,0,0,0,0,0
ANTIOQUIA,ANZA,1423,2024,05,5072201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,05,5433001,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3382101,1,0,0,0,0,0,0,0
PUTUMAYO,PUERTO CAICEDO,1423,2024,05,1823001,0,0,0,0,0,0,0,0
META,PUERTO CONCORDIA,1423,2024,05,1841101,22,97,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,2451201,10,1,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,4466301,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,4432101,1,0,0,0,0,0,0,0
CUNDINAMARCA,UBAQUE,1423,2024,05,2014501,18,0,0,0,0,0,0,0
NARIÑO,GUAITARILLA,1423,2024,05,3104002,7,0,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,05,5016101,113,0,0,0,0,0,0,0
CAUCA,MIRANDA,1423,2024,05,2014501,0,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,05,1477501,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUESCA,1423,2024,05,1841201,77,84,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,05,2551101,5,0,0,0,0,0,0,0
CAUCA,CAJIBIO,1423,2024,05,3105101,0,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,5812901,8,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,1471901,90,3,0,0,0,0,0,0
QUINDIO,FILANDIA,1423,2024,05,2016102,7,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,2750001,7,1,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,05,1620101,2,1,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,2202301,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,4201101,75,1,0,0,0,0,0,0
SANTANDER,ZAPATOCA,1423,2024,05,1661901,3,6,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,1464201,49,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,1855101,8,1,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,05,3108101,2,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,05,2462001,25,0,0,0,0,0,0,0
BOYACA,OICATA,1423,2024,05,5711001,0,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,05,1474101,4,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,05,5842302,1,18,0,0,0,0,0,0
SANTANDER,PINCHOTE,1423,2024,05,5421001,0,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,05,3473101,34,0,0,0,0,0,0,0
ANTIOQUIA,SEGOVIA,1423,2024,05,4161001,0,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,05,3163001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,05,2016101,32,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,05,3131301,7,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,05,5251101,4,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,3581301,5,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,05,3561901,8,0,0,0,0,0,0,0
CUNDINAMARCA,UTICA,1423,2024,05,2012701,1,0,0,0,0,0,0,0
HUILA,TELLO,1423,2024,05,1692001,0,0,0,0,0,0,0,0
QUINDIO,QUIMBAYA,1423,2024,05,2015001,20,0,0,0,0,0,0,0
CUNDINAMARCA,CHIPAQUE,1423,2024,05,2462001,0,0,0,0,0,0,0,0
HUILA,TARQUI,1423,2024,05,2014101,0,0,0,0,0,0,0,0
BOLIVAR,CICUCO,1423,2024,05,3360001,0,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,05,1477301,10,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,3012501,0,0,0,0,0,0,0,0
HUILA,RIVERA,1423,2024,05,2016101,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,3251101,27,2,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,2108901,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,2591202,1,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,05,2475201,10,4,0,0,0,0,0,0
VALLE DEL CAUCA,BUGALAGRANDE,1423,2024,05,2472101,0,0,0,0,0,0,0,0
