iddepto,nomdepto,idmpio,nompio,tiporegimen,tipopoblación,año,mes,total
19,CAUCA,19142,19142 - CALOTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
19,CAUCA,19212,19212 - CORINTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
19,CAUCA,19256,19256 - EL TAMBO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
19,CAUCA,19300,19300 - GUACHENE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
19,CAUCA,19318,19318 - GUAPI,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,22
19,CAUCA,19355,19355 - INZA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
19,CAUCA,19392,19392 - LA SIERRA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,22
19,CAUCA,19397,19397 - LA VEGA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,93
19,CAUCA,19455,19455 - MIRANDA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,195
19,CAUCA,19473,19473 - MORALES,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
19,CAUCA,19517,19517 - PÁEZ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
19,CAUCA,19532,19532 - PATÍA (EL BORDO),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
19,CAUCA,19548,19548 - PIENDAMÓ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,19
19,CAUCA,19622,19622 - ROSAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
19,CAUCA,19698,19698 - SANTANDER DE QUILICHAO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,42
19,CAUCA,19743,19743 - SILVIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
19,CAUCA,19760,19760 - SOTARÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
19,CAUCA,19780,19780 - SUÁREZ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
19,CAUCA,19785,19785 - SUCRE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
19,CAUCA,19807,19807 - TIMBÍO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
19,CAUCA,19809,19809 - TIMBIQUÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
19,CAUCA,19824,19824 - TOTORÓ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,8
20,CESAR,20001,20001 - VALLEDUPAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,143
20,CESAR,20011,20011 - AGUACHICA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,14
20,CESAR,20032,20032 - ASTREA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
20,CESAR,20045,20045 - BECERRIL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
20,CESAR,20060,20060 - BOSCONIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
20,CESAR,20175,20175 - CHIMICHAGUA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20178,20178 - CHIRIGUANÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,20
20,CESAR,20228,20228 - CURUMANÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20238,20238 - EL COPEY,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
20,CESAR,20250,20250 - EL PASO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20295,20295 - GAMARRA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20400,20400 - LA JAGUA DE IBIRICO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
20,CESAR,20517,20517 - PAILITAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20550,20550 - PELAYA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20570,20570 - PUEBLO BELLO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
20,CESAR,20710,20710 - SAN ALBERTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
20,CESAR,20750,20750 - SAN DIEGO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
20,CESAR,20770,20770 - SAN MARTÍN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
20,CESAR,20787,20787 - TAMALAMEQUE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
27,CHOCO,27001,27001 - QUIBDÓ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,33
27,CHOCO,27006,27006 - ACANDÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27025,27025 - ALTO BAUDÓ (PIE DE PATO),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27077,27077 - BAJO BAUDÓ (PIZARRO),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
27,CHOCO,27150,27150 - CARMEN DEL DARIÉN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27205,27205 - CONDOTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
27,CHOCO,27425,27425 - MEDIO ATRATO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27430,27430 - MEDIO BAUDÓ (BOCA DE PEPE),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27491,27491 - NÓVITA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27580,27580 - RÍO IRO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
27,CHOCO,27600,27600 - RÍO QUITO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27615,27615 - RIOSUCIO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27660,27660 - SAN JOSÉ DEL PALMAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
27,CHOCO,27787,27787 - TADÓ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
27,CHOCO,27800,27800 - UNGUÍA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,8
23,CORDOBA,23001,23001 - MONTERÍA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,88
23,CORDOBA,23068,23068 - AYAPEL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,14
23,CORDOBA,23079,23079 - BUENAVISTA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
23,CORDOBA,23162,23162 - CERETÉ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,28
23,CORDOBA,23168,23168 - CHIMÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
23,CORDOBA,23182,23182 - CHINÚ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,505
23,CORDOBA,23189,23189 - CIÉNAGA DE ORO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
23,CORDOBA,23300,23300 - COTORRA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
23,CORDOBA,23350,23350 - LA APARTADA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,57
23,CORDOBA,23417,23417 - LORICA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,20
23,CORDOBA,23419,23419 - LOS CÓRDOBAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
23,CORDOBA,23464,23464 - MOMIL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
23,CORDOBA,23466,23466 - MONTELÍBANO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,11
23,CORDOBA,23500,23500 - MOÑITOS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
23,CORDOBA,23555,23555 - PLANETA RICA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
23,CORDOBA,23570,23570 - PUEBLO NUEVO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,11
23,CORDOBA,23574,23574 - PUERTO ESCONDIDO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,11
23,CORDOBA,23580,23580 - PUERTO LIBERTADOR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,92
23,CORDOBA,23586,23586 - PURÍSIMA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,13
23,CORDOBA,23660,23660 - SAHAGÚN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,12
23,CORDOBA,23672,23672 - SAN ANTERO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
23,CORDOBA,23675,23675 - SAN BERNARDO DEL VIENTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,30
23,CORDOBA,23678,23678 - SAN CARLOS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,10
23,CORDOBA,23686,23686 - SAN PELAYO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,10
23,CORDOBA,23807,23807 - TIERRALTA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,23
23,CORDOBA,23815,23815 - TUCHÍN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
23,CORDOBA,23855,23855 - VALENCIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,15
25,CUNDINAMARCA,25019,25019 - ALBÁN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25040,25040 - ANOLAIMA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25053,25053 - ARBELÁEZ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25123,25123 - CACHIPAY,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25126,25126 - CAJICÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
25,CUNDINAMARCA,25151,25151 - CAQUEZA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25175,25175 - CHÍA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,24
25,CUNDINAMARCA,25178,25178 - CHIPAQUE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25183,25183 - CHOCONTÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
25,CUNDINAMARCA,25214,25214 - COTA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25224,25224 - CUCUNUBÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25245,25245 - EL COLEGIO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,8
25,CUNDINAMARCA,25260,25260 - EL ROSAL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25269,25269 - FACATATIVA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,95
25,CUNDINAMARCA,25286,25286 - FUNZA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,12
25,CUNDINAMARCA,25290,25290 - FUSAGASUGÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,110
25,CUNDINAMARCA,25295,25295 - GACHANCIPÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25307,25307 - GIRARDOT,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,98
25,CUNDINAMARCA,25317,25317 - GUACHETÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25320,25320 - GUADUAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
25,CUNDINAMARCA,25322,25322 - GUASCA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25324,25324 - GUATAQUÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25377,25377 - LA CALERA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25386,25386 - LA MESA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
25,CUNDINAMARCA,25402,25402 - LA VEGA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
25,CUNDINAMARCA,25430,25430 - MADRID,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,46
25,CUNDINAMARCA,25473,25473 - MOSQUERA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25486,25486 - NEMOCÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25513,25513 - PACHO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
25,CUNDINAMARCA,25530,25530 - PARATEBUENO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25535,25535 - PASCA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,16
25,CUNDINAMARCA,25572,25572 - PUERTO SALGAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25580,25580 - PULÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25596,25596 - QUIPILE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25612,25612 - RICAURTE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25649,25649 - SAN BERNARDO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
25,CUNDINAMARCA,25653,25653 - SAN CAYETANO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25662,25662 - SAN JUAN DE RIOSECO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
25,CUNDINAMARCA,25718,25718 - SASAIMA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25740,25740 - SIBATÉ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,23
25,CUNDINAMARCA,25743,25743 - SILVANIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
25,CUNDINAMARCA,25745,25745 - SIMIJACA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25754,25754 - SOACHA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,131
25,CUNDINAMARCA,25758,25758 - SOPÓ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25772,25772 - SUESCA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
25,CUNDINAMARCA,25777,25777 - SUPATÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25781,25781 - SUTATAUSA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25785,25785 - TABIO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
25,CUNDINAMARCA,25797,25797 - TENA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
25,CUNDINAMARCA,25805,25805 - TIBACUY,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
25,CUNDINAMARCA,25815,25815 - TOCAIMA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,11
25,CUNDINAMARCA,25817,25817 - TOCANCIPÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
25,CUNDINAMARCA,25823,25823 - TOPAIPÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25843,25843 - UBATÉ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
25,CUNDINAMARCA,25851,25851 - UTICA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25862,25862 - VERGARA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25873,25873 - VILLAPINZÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
25,CUNDINAMARCA,25875,25875 - VILLETA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,13
25,CUNDINAMARCA,25878,25878 - VIOTÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
25,CUNDINAMARCA,25898,25898 - ZIPACÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
25,CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,45
94,GUAINIA,94000,94000 - GUAINIA (TOTAL CD.),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
94,GUAINIA,94001,94001 - PUERTO INÍRIDA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
94,GUAINIA,94343,94343 - BARRANCO MINAS (CD.),HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
95,GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
95,GUAVIARE,95015,95015 - CALAMAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
41,HUILA,41001,41001 - NEIVA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,413
41,HUILA,41006,41006 - ACEVEDO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
41,HUILA,41013,41013 - AGRADO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
41,HUILA,41016,41016 - AIPE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
41,HUILA,41132,41132 - CAMPOALEGRE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
41,HUILA,41298,41298 - GARZÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,14
41,HUILA,41306,41306 - GIGANTE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
41,HUILA,41319,41319 - GUADALUPE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
41,HUILA,41378,41378 - LA ARGENTINA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
41,HUILA,41396,41396 - LA PLATA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,17
41,HUILA,41524,41524 - PALERMO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,7
41,HUILA,41551,41551 - PITALITO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,44
41,HUILA,41615,41615 - RIVERA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
41,HUILA,41668,41668 - SAN AGUSTÍN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
41,HUILA,41791,41791 - TARQUI,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
41,HUILA,41801,41801 - TERUEL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
41,HUILA,41807,41807 - TIMANÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,8
44,LA GUAJIRA,44001,44001 - RIOHACHA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,353
44,LA GUAJIRA,44035,44035 - ALBANIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
44,LA GUAJIRA,44090,44090 - DIBULLA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
44,LA GUAJIRA,44098,44098 - DISTRACCIÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
44,LA GUAJIRA,44279,44279 - FONSECA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,12
44,LA GUAJIRA,44378,44378 - HATONUEVO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
44,LA GUAJIRA,44420,44420 - LA JAGUA DEL PILAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
44,LA GUAJIRA,44430,44430 - MAICAO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,130
44,LA GUAJIRA,44560,44560 - MANAURE,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
44,LA GUAJIRA,44650,44650 - SAN JUAN DEL CESAR,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
44,LA GUAJIRA,44847,44847 - URIBIA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,21
44,LA GUAJIRA,44874,44874 - VILLANUEVA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
47,MAGDALENA,47001,47001 - SANTA MARTA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,55
47,MAGDALENA,47030,47030 - ALGARROBO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47053,47053 - ARACATACA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
47,MAGDALENA,47058,47058 - ARIGUANÍ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47161,47161 - CERRO SAN ANTONIO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47170,47170 - CHIVOLO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47189,47189 - CIÉNAGA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,15
47,MAGDALENA,47245,47245 - EL BANCO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47258,47258 - EL PIÑON,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47268,47268 - EL RETÉN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
47,MAGDALENA,47288,47288 - FUNDACIÓN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
47,MAGDALENA,47318,47318 - GUAMAL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
47,MAGDALENA,47460,47460 - NUEVA GRANADA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47545,47545 - PIJIÑO DEL CARMEN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
47,MAGDALENA,47551,47551 - PIVIJAY,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47555,47555 - PLATO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
47,MAGDALENA,47570,47570 - PUEBLOVIEJO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,18
47,MAGDALENA,47660,47660 - SABANAS DE SAN ANGEL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,5
47,MAGDALENA,47692,47692 - SAN SEBASTIÁN DE BUENAVISTA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
47,MAGDALENA,47707,47707 - SANTA ANA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47745,47745 - SITIONUEVO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47960,47960 - ZAPAYÁN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
47,MAGDALENA,47980,47980 - ZONA BANANERA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,6
50,META,50001,50001 - VILLAVICENCIO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,486
50,META,50006,50006 - ACACÍAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
50,META,50110,50110 - BARRANCA DE UPÍA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
50,META,50124,50124 - CABUYARO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
50,META,50150,50150 - CASTILLA LA NUEVA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,3
50,META,50223,50223 - CUBARRAL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
50,META,50226,50226 - CUMARAL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
50,META,50287,50287 - FUENTE DE ORO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
50,META,50313,50313 - GRANADA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,9
50,META,50318,50318 - GUAMAL,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
50,META,50350,50350 - LA MACARENA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
50,META,50400,50400 - LEJANÍAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
50,META,50568,50568 - PUERTO GAITÁN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,13
50,META,50573,50573 - PUERTO LÓPEZ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,25
50,META,50577,50577 - PUERTO LLERAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
50,META,50590,50590 - PUERTO RICO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
50,META,50606,50606 - RESTREPO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,4
50,META,50680,50680 - SAN CARLOS DE GUAROA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
50,META,50689,50689 - SAN MARTÍN,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,11
50,META,50711,50711 - VISTAHERMOSA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
52,NARINO,52001,52001 - PASTO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,303
52,NARINO,52079,52079 - BARBACOAS,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,39
52,NARINO,52110,52110 - BUESACO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,2
52,NARINO,52207,52207 - CONSACÁ,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
52,NARINO,52210,52210 - CONTADERO,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
52,NARINO,52215,52215 - CÓRDOBA,HABITANTES DE LA CALLE,SUBSIDIADO,2022,Diciembre,1
