DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,9,4531001,0,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,9,1473201,0,0,0,0,0,0,0,0
ANTIOQUIA,NECHI,1423,2024,9,1949901,0,0,0,0,0,0,0,0
BOYACA,SORA,1423,2024,9,4492101,5,0,0,0,0,0,0,0
CALDAS,AGUADAS,1423,2024,9,2563001,5,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,9,5813001,1,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,3108901,2,1,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,9,1711001,0,0,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,9,4475201,0,0,0,0,0,0,0,0
BOLIVAR,SIMITI,1423,2024,9,1711001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,4522102,20,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,9,1464501,3,0,0,0,0,0,0,0
NARIÑO,CORDOBA,1423,2024,9,4492301,1,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,9,3108101,12,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,4282501,5,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,4432101,11,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,1920001,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,4332001,0,0,0,0,0,0,0,0
BOYACA,PAUNA,1423,2024,9,5081101,21,0,0,0,0,0,0,0
BOYACA,TOPAGA,1423,2024,9,5081201,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,1471901,61,0,0,0,0,0,0,0
HUILA,PITAL,1423,2024,9,5842302,1,6,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,9,3105101,108,0,2,2,2,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,4293001,6,0,0,0,0,0,0,0
HUILA,PALERMO,1423,2024,9,4110301,3,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,3110201,0,0,0,0,0,0,0,0
TOLIMA,FLANDES,1423,2024,9,3432101,0,0,0,0,0,0,0,0
SANTANDER,SURATA,1423,2024,9,3861001,5,6,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,9,5439002,3,0,0,0,0,0,0,0
BOYACA,TOCA,1423,2024,9,1841201,0,40,0,0,0,0,0,0
META,CUMARAL,1423,2024,9,5421001,20,0,0,0,0,0,0,0
ANTIOQUIA,PUEBLORRICO,1423,2024,9,1829902,0,1,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,1855901,3,1,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,2960301,0,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,9,2102001,3,1,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,1620101,1,0,0,0,0,0,0,0
QUINDIO,MONTENEGRO,1423,2024,9,2014102,3,1,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,9,2014902,0,0,0,0,0,0,0,0
MAGDALENA,EL RETEN,1423,2024,9,3473101,12,0,0,0,0,0,0,0
BOLIVAR,CLEMENCIA,1423,2024,9,1464501,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,5081105,1,0,0,0,0,0,0,0
CUNDINAMARCA,PANDI,1423,2024,9,1841201,50,44,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,1691001,3,0,0,0,0,0,0,0
MAGDALENA,NUEVA GRANADA,1423,2024,9,2104001,0,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,5432201,0,0,0,0,0,0,0,0
LA GUAJIRA,URUMITA,1423,2024,9,1889001,0,6,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,9,3432101,5,0,0,0,0,0,0,0
ATLANTICO,GALAPA,1423,2024,9,2014502,0,0,0,0,0,0,0,0
ANTIOQUIA,EL BAGRE,1423,2024,9,1841201,88,10,0,0,0,0,0,0
META,CUBARRAL,1423,2024,9,1841201,26,67,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,9,4239201,22,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,4522101,0,3,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,9,1829901,1,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,3152101,197,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,3932901,0,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,9,1475301,1,0,0,0,0,0,0,0
N. DE SANTANDER,TEORAMA,1423,2024,9,1841201,26,103,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,3562901,9,0,1,1,1,0,0,0
CAUCA,ROSAS,1423,2024,9,5331201,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,3612001,11,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,9,5383001,0,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,9,3932101,2,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,9,1970001,12,0,0,0,0,0,0,0
META,MESETAS,1423,2024,9,3360001,9,1,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,9,1642401,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,5016101,0,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,9,3475201,0,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,9,3711001,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO SALGAR,1423,2024,9,1949903,3,0,0,0,0,0,0,0
ANTIOQUIA,SANTA BARBARA,1423,2024,9,1454101,0,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,9,4012401,6,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,9,2331201,1,0,0,0,0,0,0,0
CUNDINAMARCA,MADRID,1423,2024,9,1855101,44,8,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,4452001,375,14,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,1464501,248,6,0,0,0,0,0,0
ANTIOQUIA,ABEJORRAL,1423,2024,9,2477401,0,0,0,0,0,0,0,0
ATLANTICO,BARANOA,1423,2024,9,3331201,1,1,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,9,3108401,68,0,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,9,2602001,0,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,3931201,4,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,3931202,5,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,2821101,3,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,9,4475201,3,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,9,1471101,4,0,0,0,0,0,0,0
SUCRE,COVEÑAS,1423,2024,9,1701001,2,0,0,0,0,0,0,0
CUNDINAMARCA,GUATAVITA,1423,2024,9,3139401,0,0,0,0,0,0,0,0
ANTIOQUIA,EL BAGRE,1423,2024,9,1949901,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,5301201,0,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,9,1471102,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,2602001,0,33,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,1475901,1,0,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,9,5081101,3,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,2465301,42,5,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,1889001,81,238,0,0,0,0,0,0
CORDOBA,SAN ANTERO,1423,2024,9,1829902,0,22,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,9,1477301,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,9,5433003,0,0,0,0,0,0,0,0
BOYACA,SOMONDOCO,1423,2024,9,1841201,23,28,1,1,1,0,0,0
CUNDINAMARCA,TABIO,1423,2024,9,1889001,0,10,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,1855301,6,0,0,0,0,0,0,0
CUNDINAMARCA,GACHANCIPA,1423,2024,9,1949101,3,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,9,1462001,7,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,4461001,4,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,5711001,23,2,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,3561901,4,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,9,1791101,4,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,4492102,22,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,2551301,2,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,5351101,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,9,2551101,14,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,5812901,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,9,1477101,7,0,0,0,0,0,0,0
QUINDIO,QUIMBAYA,1423,2024,9,2750001,13,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,9,1461001,0,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,9,1941101,3,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,4532001,5,0,0,0,0,0,0,0
NARIÑO,TANGUA,1423,2024,9,1829902,0,3,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,9,1472301,2,0,0,0,0,0,0,0
LA GUAJIRA,DIBULLA,1423,2024,9,4492104,4,0,0,0,0,0,0,0
LA GUAJIRA,DIBULLA,1423,2024,9,2011101,2,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,3561901,16,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,1471101,357,1,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,1649201,5,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,2108101,7,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,3551101,0,0,0,0,0,0,0,0
META,CASTILLA LA NUEVA,1423,2024,9,1471101,0,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,5161001,0,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,9,2563001,0,0,0,0,0,0,0,0
BOYACA,MIRAFLORES,1423,2024,9,1949101,6,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,2032101,5,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,4274001,133,0,2,2,2,0,0,0
ANTIOQUIA,ANDES,1423,2024,9,5421001,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,3151201,10,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,9,2960301,0,0,0,0,0,0,0,0
BOYACA,SOCOTA,1423,2024,9,5051001,743,0,14,14,14,0,0,0
QUINDIO,PIJAO,1423,2024,9,1920001,1,0,0,0,0,0,0,0
RISARALDA,PUEBLO RICO,1423,2024,9,5411101,0,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,5421001,3,0,0,0,0,0,0,0
CESAR,CURUMANI,1423,2024,9,4103001,0,0,0,0,0,0,0,0
N. DE SANTANDER,PAMPLONA,1423,2024,9,2721001,1,7,0,0,0,0,0,0
SUCRE,MAJAGUAL,1423,2024,9,1474201,0,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,9,3108401,3,0,0,0,0,0,0,0
SUCRE,MORROA,1423,2024,9,2104001,0,0,0,0,0,0,0,0
CUNDINAMARCA,ANAPOIMA,1423,2024,9,1466401,0,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,9,1472902,15,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,9,1464201,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,5431201,1,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,9,5411201,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,2014901,5,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,2466901,1,0,0,0,0,0,0,0
MAGDALENA,GUAMAL,1423,2024,9,5429001,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,1749001,43,17,0,0,0,0,0,0
CORDOBA,MOÑITOS,1423,2024,9,1681001,2,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,9,1691001,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,1661401,3,0,0,0,0,0,0,0
ATLANTICO,SABANALARGA,1423,2024,9,1829902,0,9,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,9,1692001,26,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,9,2960301,4,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,1423,2024,9,1454201,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,3106202,1,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,9,1829902,0,55,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,2811001,316,4,2,2,2,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,9,1474101,3,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,9,5681001,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,2012701,2,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,9,5433003,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,9,1691001,6,1,0,0,0,0,0,0
LA GUAJIRA,VILLANUEVA,1423,2024,9,1477501,1,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,1651101,0,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,9,2551101,19,0,1,1,1,0,0,0
BOYACA,SACHICA,1423,2024,9,1841201,20,11,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,3383001,0,0,0,0,0,0,0,0
TOLIMA,PLANADAS,1423,2024,9,2471901,5,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,4239201,21,15,0,0,0,0,0,0
CHOCO,BOJAYA,1423,2024,9,1829902,0,1,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,9,2462001,1,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,9,2472101,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,2750001,85,0,1,1,1,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,9,1471101,3,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,9,2551101,4,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,9,3522401,4,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,5383001,21,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,9,2853001,259,17,1,1,1,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,1692001,173,0,0,0,0,0,0,0
ANTIOQUIA,YARUMAL,1423,2024,9,1454101,4,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,1781001,0,1,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,5421001,8,0,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,9,3104001,0,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,9,3311001,9,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,9,3141001,1,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,5351101,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,1854101,176,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,1841501,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,2102005,3,0,0,0,0,0,0,0
CAUCA,SILVIA,1423,2024,9,5421002,0,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO BERRIO,1423,2024,9,5411101,1,0,0,0,0,0,0,0
CASANARE,MANI,1423,2024,9,2602001,6,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,9,2014502,1,1,0,0,0,0,0,0
HUILA,ISNOS,1423,2024,9,4812901,0,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,9,3012501,9,0,0,0,0,0,0,0
BOYACA,PAJARITO,1423,2024,9,1791101,0,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,9,1841201,51,130,0,0,0,0,0,0
ANTIOQUIA,ITUANGO,1423,2024,9,2862201,0,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,5439002,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,4492104,0,0,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,9,4161001,0,6,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,1463101,173,0,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,9,2551901,0,0,0,0,0,0,0,0
CUNDINAMARCA,GACHETA,1423,2024,9,1462003,0,0,0,0,0,0,0,0
META,PUERTO LOPEZ,1423,2024,9,5081101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,9,1474201,0,0,0,0,0,0,0,0
MAGDALENA,EL PIÑON,1423,2024,9,1471102,1,0,0,0,0,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,9,3869101,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,9,1881001,3,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,4201202,6,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,9,1852201,1,0,0,0,0,0,0,0
TOLIMA,GUAMO,1423,2024,9,1823001,8,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,3104001,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN ROQUE,1423,2024,9,2014101,3,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,3110401,14,0,0,0,0,0,0,0
CORDOBA,MONTELIBANO (1),1423,2024,9,1464501,2,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,9,1841201,1094,136,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,3612001,13,1,0,0,0,0,0,0
CUNDINAMARCA,CUCUNUBA,1423,2024,9,2551101,5,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,9,3311001,4,2,0,0,0,0,0,0
CORDOBA,AYAPEL,1423,2024,9,2862201,41,280,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,1479101,0,0,0,0,0,0,0,0
SUCRE,MAJAGUAL,1423,2024,9,3813001,0,0,1,1,1,0,0,0
NARIÑO,IPIALES,1423,2024,9,1464901,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,2451101,0,0,0,0,0,0,0,0
CALDAS,VICTORIA,1423,2024,9,3475201,0,0,0,0,0,0,0,0
SANTANDER,PUENTE NACIONAL,1423,2024,9,1471101,34,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,9,4466301,10,0,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,9,2477401,1,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,1465101,3,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,3619001,23,0,0,0,0,0,0,0
SANTANDER,LOS SANTOS,1423,2024,9,1561301,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA UNION,1423,2024,9,2016101,0,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,9,2862101,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,2462001,24,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,1649501,24,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,1631101,0,0,0,0,0,0,0,0
ANTIOQUIA,JERICO,1423,2024,9,1791101,2,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,1799001,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,2750001,14,1,0,0,0,0,0,0
CUNDINAMARCA,GUACHETA,1423,2024,9,2014201,8,0,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,3813001,0,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,9,5072201,0,0,0,0,0,0,0,0
CAUCA,MORALES,1423,2024,9,1681001,3,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,1479901,3,0,0,0,0,0,0,0
CAQUETA,SAN JOSE DEL FRAGUA,1423,2024,9,5411201,0,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,1454101,32,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,9,1475201,0,0,0,0,0,0,0,0
BOYACA,CERINZA,1423,2024,9,5711001,6,0,0,0,0,0,0,0
SANTANDER,SABANA DE TORRES,1423,2024,9,1920001,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,4522102,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,3108101,593,4,1,1,1,0,0,0
BOYACA,SOATA,1423,2024,9,3861001,72,94,0,0,0,0,0,0
ANTIOQUIA,AMAGA,1423,2024,9,2462001,3,0,0,0,0,0,0,0
MAGDALENA,PIVIJAY,1423,2024,9,3861001,82,425,2,2,2,0,0,0
META,CUMARAL,1423,2024,9,2016102,317,0,2,2,2,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,9,1464101,7,0,0,0,0,0,0,0
LA GUAJIRA,ALBANIA,1423,2024,9,3108401,0,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,3432202,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,9,5431202,2,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,2462001,56,0,0,0,0,0,0,0
NARIÑO,LINARES,1423,2024,9,1466401,2,0,0,0,0,0,0,0
CAUCA,EL TAMBO,1423,2024,9,5072202,9,0,0,0,0,0,0,0
BOLIVAR,EL CARMEN DE BOLIVAR,1423,2024,9,3453001,0,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,3561101,13,0,1,1,1,0,0,0
ARAUCA,FORTUL,1423,2024,9,1462003,0,0,0,0,0,0,0,0
CHOCO,UNION PANAMERICANA,1423,2024,9,3551101,4,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,2855201,0,0,0,0,0,0,0,0
MAGDALENA,ZAPAYAN,1423,2024,9,3861001,9,41,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,9,2015001,26,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,5192102,8,0,0,0,0,0,0,0
BOYACA,GUATEQUE,1423,2024,9,5411101,16,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,3561901,67,1,0,0,0,0,0,0
ANTIOQUIA,PEÐOL,1423,2024,9,1475201,6,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,3109001,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,9,1970001,1,0,0,0,0,0,0,0
CALDAS,SALAMINA,1423,2024,9,1841201,23,90,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,9,5429001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,5251101,22,0,0,0,0,0,0,0
ANTIOQUIA,GRANADA,1423,2024,9,1823001,0,1,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,9,5331201,26,0,0,0,0,0,0,0
BOYACA,BOYACA,1423,2024,9,4492301,1,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,2613001,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,4466401,10,0,0,0,0,0,0,0
CORDOBA,LORICA,1423,2024,9,3466101,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,4492301,48,5,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,9,1960201,1,0,0,0,0,0,0,0
SUCRE,SAMPUES,1423,2024,9,2475201,0,0,0,0,0,0,0,0
ANTIOQUIA,DABEIBA,1423,2024,9,2014101,3,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,2750001,38,0,2,2,2,0,0,0
CALDAS,MANIZALES,1423,2024,9,2433001,0,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,9,1681001,4,0,0,0,0,0,0,0
VAUPES,MITU,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CUNDINAMARCA,EL COLEGIO,1423,2024,9,2012701,1,0,0,0,0,0,0,0
BOLIVAR,SAN CRISTOBAL,1423,2024,9,3360001,6,0,0,0,0,0,0,0
CUNDINAMARCA,SASAIMA,1423,2024,9,2960301,1,0,0,0,0,0,0,0
LA GUAJIRA,URIBIA,1423,2024,9,1466401,2,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,9,1620101,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,1649901,12,0,0,0,0,0,0,0
HUILA,SALADOBLANCO,1423,2024,9,2021001,1,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,3466501,87,0,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,9,2014502,12,0,0,0,0,0,0,0
ANTIOQUIA,TOLEDO,1423,2024,9,5421001,24,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,9,1471101,95,0,1,1,1,0,0,0
NARIÑO,BARBACOAS,1423,2024,9,1829902,0,7,0,0,0,0,0,0
CORDOBA,CHINU,1423,2024,9,2862102,4,11,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,3265106,0,6,0,0,0,0,0,0
